time_s,pressure_bar,flow_ml_s,beverage_mass_g,solids_g,instant_tds_percent,cumulative_tds_percent,extraction_yield_percent,mean_wetness
24.0,9.0,1.376319455378276,26.077643928908206,3.384324614114185,5.746207917469795,12.977877232085808,18.80180341174547,1.0
24.200000000000003,9.0,1.376319455378276,26.34464990325159,3.399436666595122,5.659818106355108,12.903707884064712,18.88575925886179,1.0
24.400000000000002,9.0,1.376319455378276,26.611655877594973,3.414322553395722,5.575113754367155,12.830177006273129,18.968458629976233,1.0
24.6,9.0,1.376319455378276,26.878661851938357,3.4289866820193255,5.492060115757761,12.757281969273496,19.049926011218474,1.0
24.8,9.0,1.376319455378276,27.14566782628174,3.443433369133417,5.410623170368493,12.685019912457534,19.13018538407454,1.0
25.0,9.0,1.376319455378276,27.412673800625125,3.45766684246629,5.330769608386459,12.613387762223475,19.209260235923836,1.0
25.200000000000003,9.0,1.376319455378276,27.67967977496851,3.4716912426638706,5.252466815421958,12.542382248957288,19.287173570354838,1.0
25.400000000000002,9.0,1.376319455378276,27.946685749311893,3.4855106251075334,5.1756828579012115,12.47199992290089,19.363947917264074,1.0
25.6,9.0,1.376319455378276,28.213691723655277,3.499128961693744,5.100386468767459,12.402237168984023,19.43960534274302,1.0
25.8,9.0,1.376319455378276,28.48069769799866,3.5125501425763264,5.026547033483873,12.333090220690602,19.51416745875737,1.0
26.0,9.0,1.376319455378276,28.747703672342045,3.525777977872144,4.9541345763319145,12.264555173025068,19.58765543262302,1.0
26.200000000000003,9.0,1.376319455378276,29.01470964668543,3.5388161993309724,4.883119746998838,12.196627994639396,19.66008999628318,1.0
26.400000000000002,9.0,1.376319455378276,29.281715621028813,3.5516684619703134,4.813473807448236,12.12930453917688,19.731491455390632,1.0
26.6,9.0,1.376319455378276,29.548721595372196,3.5643383456758913,4.745168619067603,12.062580555884773,19.801879698199397,1.0
26.8,9.0,1.376319455378276,29.81572756971558,3.5768293567685596,4.678176630087045,11.99645169954402,19.871274204269774,1.0
27.0,9.0,1.376319455378276,30.082733544058964,3.5891449295383206,4.612470863263408,11.930913539760885,19.93969405299067,1.0
27.200000000000003,9.0,1.376319455378276,30.349739518402348,3.601288427746156,4.548024903824176,11.865961569662042,20.00715793192309,1.0
27.400000000000002,9.0,1.376319455378276,30.616745492745732,3.6132631460943454,4.484812887665632,11.80159121403176,20.073684144968585,1.0
27.6,9.0,1.376319455378276,30.883751467089116,3.6250723116659374,4.422809489799921,11.73779783692713,20.139290620366317,1.0
27.8,9.0,1.376319455378276,31.1507574414325,3.636719085334025,4.361989913045696,11.674576748804688,20.20399491852236,1.0
28.0,9.0,1.376319455378276,31.417763415775884,3.648206563141461,4.302329876957234,11.611923213189574,20.267814239674784,1.0
28.200000000000003,9.0,1.376319455378276,31.684769390119268,3.659537777651636,4.243805606986927,11.549832452916144,20.330765431397978,1.0
28.400000000000002,9.0,1.376319455378276,31.95177536446265,3.670715699270928,4.1863938238762275,11.488299655967051,20.392864995949598,1.0
28.6,9.0,1.376319455378276,32.21878133880604,3.6817432375434267,4.130071733270206,11.42731998093589,20.45412909746348,1.0
28.8,9.0,1.376319455378276,32.48578731314942,3.6926232424185086,4.0748170155509875,11.366888562136921,20.514573568991715,1.0
